Sample,S1,S2,S3,S4,S5,S6,S7,S8,S9,E12,Material
aug_4.0_9210b17c,8.543877564964205,9.094041252378304,8.777950829124904,9.02143416981618,9.779922262844615,9.47428443746864,8.450067967572945,7.904993810510532,6.947996618563666,132.70538024042798,4.0
1967,8.29526128943418,8.838816002151228,8.54444539264779,8.777775488808414,9.51458068674846,9.1889361849086,8.177679141805068,7.6166475275050605,6.66783821468111,129.96580961355522,7.0
3045,8.67194555866289,9.225948912405052,8.905109998352906,9.151639406771066,9.917789997548695,9.603463934738198,8.571870787469935,8.003654166721425,7.025554569213333,134.72018304247374,9.0
917,8.198556563845752,8.7375682194048,8.445827288899661,8.673013511195938,9.403857360464967,9.074210809066376,8.07281698025922,7.519116546935883,6.58353208741722,128.5053616449857,2.0
4098,8.057256663423892,8.498781709604962,8.10632666730719,8.260298292311369,8.915633367254049,8.6656877993004,8.015607522147562,7.38703293616609,6.459517726962541,121.61115621779811,7.0
aug_mixup_4.0_366475,8.680478753308927,9.23974761414486,8.920843875665524,9.168881898195552,9.939198641505117,9.621892605476264,8.578129300230088,8.01421942127168,7.036582330968098,134.99080525937825,4.0
2021_Sep_01_SR-3501_SN19387Q4__00861.sed,6.820801596727074,7.356961090451876,7.148999226407465,7.322631152651026,7.9675556724621845,7.569021655368964,6.640344939764221,6.106221830765495,5.279968672319287,111.37558963842504,6.0
2021_Aug_31_SR-3501_SN19387Q4__00289.sed,7.042247028471156,7.648580355074774,7.400530872267332,7.511571444142521,8.271631302398973,7.7579060508870334,6.796055474411384,6.344388026230544,5.553995873959904,112.40485339768608,2.0
2250,8.675866424617936,9.234154867263857,8.914694623117175,9.161150045089713,9.930140535651287,9.610919392770732,8.574529926216597,8.006270718243961,7.026309528501598,134.89794510958353,9.0
aug_mixup_1.0_782941,5.859321232326421,6.353208111757689,6.129943950827679,6.213799330661416,6.8419396068113745,6.362663466110554,5.555591982719541,5.128427405453521,4.4346440560165545,95.63778714774344,1.0
2021_Sep_01_SR-3501_SN19387Q4__00277.sed,8.667045565985202,9.224035639074302,8.904541356507764,9.150366309133513,9.91794724127656,9.60220767724456,8.56222114427025,8.002057993076022,7.0285910649209775,134.7163610240342,4.0
2021_Aug_31_SR-3501_SN19387Q4__00249.sed,5.946778445082514,6.307787328033429,6.045195309002979,6.158552646585331,6.7301421975089895,6.463882661882163,5.711896135585566,5.342822597084007,4.712672500214309,91.04710138607356,2.0
2021_Aug_30_SR-3501_SN19387Q4__00256.sed,5.084402904212506,5.508990187106755,5.297880008868513,5.37987050963811,5.913036291170629,5.48473163339866,4.773441002369436,4.372867397775543,3.772549087497859,83.8042279984528,1.0
aug_mixup_3.0_5031,8.369132339677456,8.927472316199639,8.627892954645468,8.859731206206932,9.619286349497768,9.274806917111409,8.251197587332516,7.701978908281505,6.7520824563069555,130.81584833705006,3.0
2021_Sep_01_SR-3501_SN19387Q4__00469.sed,8.437433383536131,9.00896774592082,8.714326542501968,8.960415495211164,9.73582899470277,9.379014523142194,8.329371892676285,7.772380437712655,6.790049936025747,132.40978885580492,5.0
3037,8.565441915782891,9.098990640147047,8.770300276130655,9.004035476022612,9.754042658436298,9.44829402933366,8.476937479774492,7.89963874220006,6.930989076868785,132.4880719327743,9.0
aug_5.0_d7606221,8.427697616195028,8.99841305080481,8.699561729485122,8.948981383355441,9.732473663658162,9.370980870608921,8.321304734130813,7.759623076041839,6.774599910351367,132.27827988517117,5.0
aug_mixup_3.0_507776,8.38008309003443,8.922738312908834,8.615470722384078,8.846633487953678,9.594683967577772,9.270486576576845,8.257122495884362,7.708601591106054,6.7627277978765585,130.5870466069243,3.0
aug_mixup_5.0_911081,2.653311571920704,2.8794986264683833,2.6917754185365723,2.6966547614998415,2.940969714921982,2.955716823689977,2.618524197471082,2.5305412921662698,2.3694561309136346,39.164606663678505,5.0
966,7.162587144085954,7.664221771963714,7.437464506845889,7.647588003963934,8.262855286616734,7.961277140824613,7.066434229501233,6.519808683331366,5.6587299181127175,114.6108628311953,7.0
4955,8.459840242698387,8.993610720287506,8.653045466404237,8.8618789307148,9.622157516585983,9.27974791848047,8.348419828071915,7.7556521885606715,6.802750996314105,130.85595359003884,2.0
986,8.400905052360368,8.957365578486804,8.66134896004544,8.898069450439234,9.649313688843225,9.31735371792211,8.29120897157172,7.7229339676389275,6.761780680949349,131.6649995352615,7.0
4294,8.488737122984993,9.039357980906065,8.733357299157005,8.974543918632516,9.727737778896627,9.406176973532288,8.379614971750739,7.815769644021001,6.8513683376378545,132.5043139206335,7.0
348,5.5111479874888705,5.904876104805531,5.66145140160027,5.802363631096126,6.3116383262876745,6.124575262806712,5.431661686809939,5.072382232725187,4.45945575740753,84.35155046080156,2.0
2021_Aug_31_SR-3501_SN19387Q4__00076.sed,7.047613961173712,7.698374946995661,7.500140711745811,7.67647722929536,8.504161164319353,7.891745779057525,6.832392723809718,6.340857549944353,5.4725369041520775,114.91881751389114,2.0
aug_mixup_3.0_601473,8.365860344166913,8.928846376274766,8.628339601353874,8.854340106035622,9.617394719368313,9.264721001565409,8.241211679348694,7.692275445674237,6.743596563122681,130.84017232209305,3.0
aug_4.0_aeeeedf3,8.705977009305695,9.266494281177405,8.9463774242184,9.19643323142766,9.967659475360716,9.652569447242406,8.60618151982305,8.039756375535429,7.058520789929786,135.36558464846848,4.0
342,4.328710231663081,4.725348044442503,4.497276177523787,4.604245115665234,4.996202606257437,4.759450180458282,4.241996227626031,3.8696197569108186,3.3241850835584787,70.89191689881747,7.0
3659,7.2883010089913105,7.781118048774468,7.503645782680281,7.705238725877106,8.354440800583697,8.083433869773325,7.1928255604408236,6.713112209022294,5.89117332639817,113.79473206057216,2.0
4023,7.684148395200978,8.093016203794024,7.722575558616476,7.81716261315261,8.497763745506383,8.17311675593252,7.54755341598958,6.920470042342264,6.03497335326646,116.25079019930025,8.0
3212,8.400471587192294,8.956677102478103,8.6608667492451,8.89701075971062,9.648019642258378,9.315647596203167,8.290973229523502,7.723159132253092,6.760684661156753,131.6339506489943,7.0
5025,8.522435033522381,9.05481517620423,8.726497386154659,8.956438263252855,9.704841315216683,9.396546511570445,8.433524598239934,7.858060141179186,6.893941880128448,131.79940518588663,9.0
aug_3.0_85be8c12,8.488714292229284,9.05843421431183,8.756397149550377,9.002143558092303,9.778183577546029,9.423934219706284,8.37446743450856,7.819449199734939,6.850200363107561,132.84619136959049,3.0
aug_mixup_0.0_222019,8.689838675907028,9.249544992903106,8.92985031332294,9.177670357840498,9.948528812976498,9.632318046879352,8.588313279765773,8.023577405349483,7.0451029543917105,135.1097660045126,0.0
2021_Sep_01_SR-3501_SN19387Q4__00218.sed,8.662250494153712,9.22565190019351,8.909032596992386,9.155089297084865,9.926235167899183,9.602176432801887,8.55760841988286,7.996689669365758,7.021570202749003,134.81264903666172,4.0
aug_1.0_7fd91088,5.92193480862214,6.363733096749358,6.172319174328654,6.342482164657631,6.864960858771324,6.551236445551369,5.765399682471371,5.253926017449363,4.528043833236707,96.86177361219906,1.0
438,5.353363483871656,5.69125242089022,5.412024877699001,5.455337707978675,5.840597561755908,5.723372217449683,5.36909221136366,5.190580726087955,4.562039240220402,79.89508477378874,4.0
5201,8.411440587799635,8.969130979936397,8.666066469056448,8.900484515516787,9.657027714102629,9.322345994669295,8.295135411633867,7.737256779065082,6.785436213998042,131.52288964672377,2.0
aug_1.0_364067b5,6.746581053325276,7.274138447982977,7.050238885955854,7.203673607210193,7.852766324152544,7.44344682247716,6.5393283052024405,6.040196822158264,5.221002041753792,109.34475730924521,1.0
aug_1.0_812ba14b,6.44553632307688,6.931486423821106,6.718550087274034,6.872821986660057,7.4786369063218,7.080530185085323,6.229314864689336,5.726231543886874,4.944280816727635,104.83215623032942,1.0
2944,8.112921461803523,8.474033267617251,8.00015344317129,8.125135595499701,8.760293612478996,8.565083141676732,8.089520787360334,7.4308741995135925,6.52109726472226,119.29897935408547,2.0
921,8.195063995615552,8.734445071822199,8.442275801839541,8.669660897995078,9.401034971561712,9.069623250899074,8.0687898671111,7.515285797203663,6.580166613627271,128.4682954130615,2.0
2021_Sep_01_SR-3501_SN19387Q4__01038.sed,7.009569965376031,7.663038901030909,7.477382924032656,7.702283894760443,8.556499734921204,7.892562376927483,6.778679118516229,6.328142794735302,5.4512769981496385,115.60939256432363,6.0
aug_0.0_7aef76fe,8.690923592119745,9.248519820566239,8.928207826209746,9.176699570188052,9.94681997035077,9.632482332219091,8.589254090560003,8.024772800662628,7.046631781784551,135.08096059617895,0.0
aug_mixup_4.0_295267,8.673057749304423,9.232405123396248,8.913188435815293,9.159278045195816,9.92833860118948,9.61117778976207,8.569213321990128,8.00736264524558,7.032060216677521,134.85655530663237,4.0
aug_mixup_4.0_72898,8.673458233469077,9.234744438130704,8.917716633172866,9.1680678800342,9.939877485977206,9.61967152934584,8.572410170581248,8.007039260367558,7.025744102734235,135.01870691939473,4.0
aug_4.0_add02c09,8.671729885029583,9.234068173828462,8.917472936625789,9.167955457467958,9.940154695879212,9.61714934756267,8.569033492380912,8.00581100931798,7.026373498029607,134.99393076811467,4.0
2492,7.9240909049543085,8.487798752334934,8.202330903973227,8.406173658826932,9.143664824435017,8.773708132758184,7.769255845091778,7.239360319278526,6.349833257718623,125.0569161713902,8.0
2021_Sep_01_SR-3501_SN19387Q4__00009.sed,8.576205930399276,9.12573206509363,8.810837660324326,9.057427051802335,9.817900172662483,9.510781317055336,8.482728870005053,7.926298175971171,6.960059769861576,133.28088660817224,4.0
2926,8.429998324580316,8.916478293759205,8.558384920503379,8.76923844562891,9.4979217292251,9.196084713835305,8.332420634407468,7.727258383048144,6.775093952318353,129.23623208159142,2.0
4806,8.462969956316185,9.013127864859664,8.698388752287372,8.92508636490707,9.684768894861744,9.346847025287829,8.356065593471929,7.777317899335103,6.813761653171114,131.74806604137524,7.0
aug_mixup_2.0_988282,4.630818505236229,5.009397033024739,4.772597522642863,4.849729170960433,5.237398538785623,5.13835146808054,4.57378315014727,4.305212148176957,3.9025020444051157,71.77613182517018,2.0
3490,8.483675875910459,9.031566358716008,8.726584509976458,8.969355603745385,9.718254358160724,9.402086930928501,8.377446601752656,7.811377593343758,6.846923998193477,132.44254204687934,7.0
4111,8.439201906438246,8.970386814308998,8.64993018845418,8.874747344156404,9.619476807569235,9.299178576499607,8.336749087458958,7.750437035933271,6.7869387184341194,130.95626575309157,7.0
1932,8.06648336763294,8.587632638893355,8.298191182370136,8.524668726413104,9.23866741648727,8.92053566607451,7.938968891182075,7.393555845753387,6.472539630469563,126.3320047585051,2.0
aug_mixup_3.0_245726,8.363358543063718,8.931559470692157,8.636205287074329,8.86795976878815,9.637160149858111,9.274163840328361,8.239936355043238,7.690495990801592,6.736555940211922,131.05598699740696,3.0
3098,3.9865096740064607,4.331770045741238,4.239774166427242,4.319818015730757,4.629133833674869,4.413896136181472,3.8863442997622606,3.5850227417595972,3.0971998105750638,66.43391385317292,8.0
2938,8.459916692409607,8.967922795784709,8.615779294198962,8.824119102713805,9.56839988752581,9.245261428111181,8.350736698775584,7.74976912468324,6.795505680249203,130.21660780719833,2.0
aug_4.0_5ea4631e,8.667024336939058,9.224045683351095,8.904407208560055,9.150274933913812,9.918023247878535,9.602352645781675,8.562187734394696,8.00206161646556,7.02855631452763,134.71595036571614,4.0
aug_mixup_0.0_443922,8.675035934357538,9.23458721830284,8.916660736139477,9.16612668756965,9.936107680875928,9.619088216189137,8.574722038990025,8.010012497378666,7.031018144152163,134.94765598983147,0.0
2522,8.410404915631823,8.966936632754013,8.664076178480748,8.897786857174724,9.652440470508335,9.318728705442386,8.293680299505462,7.735886413662337,6.782495582746807,131.4939867231261,2.0
3033,8.67082970910205,9.228798438167008,8.909428360979277,9.155440187354493,9.923661957250417,9.60461685972718,8.569661150431008,8.000894622005024,7.02112939247355,134.82196693793833,9.0
2927,8.425968507578753,8.913093928229085,8.555084266715767,8.765354075260266,9.494098398725441,9.192627789525861,8.328468679857254,7.723445191510548,6.77225640615401,129.18336712204496,2.0
4163,6.524560812079675,7.001450019181305,6.756432612990848,6.935327639075206,7.515699504615968,7.245354973663018,6.407055280786303,5.996643636778096,5.281007758191685,102.77024204907539,8.0
2021_Sep_01_SR-3501_SN19387Q4__00036.sed,8.682175233456974,9.238221101688897,8.919041287962392,9.167505470597781,9.936464322639022,9.622702620738316,8.580815853139704,8.016668188980129,7.0392590361025364,134.94576730164442,4.0
4799,8.419401822515653,8.957608374580289,8.638777206727035,8.861232735864647,9.610565636442743,9.28009487973232,8.312156848057093,7.730008253109316,6.7696699757182035,130.81267627365432,7.0
599,7.023607695809498,7.465251515183565,7.206151524544087,7.389663425556426,7.975105385347966,7.7451822600495115,6.986912848651496,6.464209035116893,5.605565233881279,110.37181997658975,7.0
566,6.0256839012092005,6.457313960808291,6.189596433264034,6.344475963951898,6.856938365906261,6.646498122964582,5.965137765437364,5.5397287326453535,4.827537397298256,94.58185408049863,2.0
aug_3.0_5511401c,8.297800020541322,8.826323335705585,8.524933748031517,8.759280479782138,9.492643040700788,9.18286866221866,8.183937457434535,7.64020514050805,6.701956271968514,129.18488409739393,3.0
2934,8.448976528534867,8.957024088226369,8.60683595439419,8.815387448718822,9.560857168290685,9.236194601510617,8.338490283984653,7.738401769304651,6.7845155518867575,130.10995628034306,2.0
3514,8.417368388724835,8.962738665718144,8.652083695368065,8.887607428929094,9.634212998580738,9.331153471560928,8.318084644960699,7.774990624884146,6.828993025583519,130.78443913558462,9.0
aug_3.0_2be441a0,8.530605397077382,9.097183454626444,8.79262619288345,9.044256261895999,9.823811334239775,9.476981814056547,8.421680944543997,7.862105963194182,6.8819240289314045,133.4149578438448,3.0
2021_Sep_01_SR-3501_SN19387Q4__00284.sed,8.667422198017167,9.2251702381059,8.90587770515151,9.151448415066682,9.91926049779427,9.602783516517109,8.562561996448487,8.002294701671138,7.028669273273029,134.7354089642321,4.0
aug_mixup_7.0_319143,8.50103935247565,9.0469529736621,8.72558591728884,8.954179637204405,9.71396176591886,9.380574722281239,8.393638092095685,7.815289223084916,6.8513831752315095,132.14886117477562,7.0
2021_Aug_31_SR-3501_SN19387Q4__00736.sed,8.324960315206255,8.881174850456635,8.578494941226307,8.802616636226217,9.556581739641992,9.212629118645758,8.196694116870804,7.650960917037006,6.708533547785422,130.09648144251952,3.0
aug_0.0_217f11ad,8.690961552034056,9.249369000162933,8.929135390199335,9.177411237386945,9.947819043829927,9.632677029438314,8.589212460846378,8.02480280244144,7.046162716285933,135.09837686698967,0.0
4181,7.907894724768366,8.470477609646775,8.180742020392232,8.382866392509618,9.121250036975018,8.747551727088297,7.747570511653707,7.226045152772463,6.339005924568903,124.58871170307759,8.0
aug_mixup_7.0_754405,7.647812484509678,8.043221683481338,7.650202253022032,7.784193755479101,8.40998431293665,8.237201964857498,7.656440461185664,7.059043284255162,6.141120852608073,114.63864556301098,7.0
1545,8.670799429650852,9.226325913379986,8.906140101988436,9.15262627706911,9.918381468060069,9.603956302130559,8.57124250130278,8.003654633832905,7.025588452936624,134.73247396847864,9.0
1882,7.095634878180375,7.651531856523928,7.41459906326563,7.5660955609763585,8.254804611417963,7.823986763876489,6.889110168455984,6.393852220646472,5.577224114737735,114.0484153860621,8.0
aug_mixup_9.0_140015,8.668002645602902,9.225870207409342,8.906818333856874,9.153030975825908,9.921378970644055,9.603501877595766,8.565800041054997,7.99928364467818,7.020899758617709,134.7829336032039,9.0
aug_0.0_a149ed0c,8.691601610837902,9.252534556376261,8.934184722098518,9.183915752659534,9.955630580904591,9.637715722430084,8.591074995953374,8.02519513948251,7.044238578379537,135.21071636686202,0.0
2021_Aug_31_SR-3501_SN19387Q4__00138.sed,6.3173710339480245,6.725948744082897,6.451327494426612,6.557251333914845,7.178797661661191,6.847244690525056,6.03937566639968,5.643769804238964,4.96546164422356,97.58800160274151,2.0
aug_1.0_92b7de0a,5.731276440782126,6.225462235138314,5.994892257397607,6.080174236564311,6.689227401579902,6.221658244360045,5.426250009767602,5.008114637835108,4.329052882553076,93.72186912619333,1.0
3853,5.889652956236219,6.332237505917029,6.1274511255840665,6.290612783401775,6.802530078600801,6.5541350058626096,5.800131660749575,5.351230188998345,4.652396211678389,94.46031627190999,2.0
3831,7.973193841279752,8.491357251165354,8.208720099717084,8.434849849207108,9.137160687386423,8.826301593002581,7.854280460988738,7.309762633696484,6.39546154311547,125.04401641439657,2.0
3901,8.451392660784379,8.961445028736266,8.611543542317388,8.81969319817893,9.564836502106866,9.242385524429888,8.3414326481442,7.7444147834532755,6.790914393934725,130.1791975403909,2.0
aug_mixup_9.0_987350,8.483657720361084,9.019872544467487,8.699641367060034,8.932298248004711,9.677941342844223,9.374271573193997,8.392202010249296,7.8269674023826505,6.868806604021264,131.47206242386142,9.0
aug_mixup_2.0_352817,8.405083505074039,8.963050735841314,8.659044700743445,8.892558429830423,9.648065265775582,9.314090080815593,8.288101854696858,7.72960790755068,6.777412057916588,131.44809915840798,2.0
4666,8.147954842661258,8.682886535612264,8.397714521053857,8.629724045934132,9.34911243453913,9.028377310326116,8.033012807570515,7.474869993057512,6.5378939216466625,127.89314752302408,7.0
2021_Sep_03_SR-3501_SN19387Q4__00180.sed,8.688293617212455,9.244607877225324,8.924922112165559,9.17436042779606,9.944078589234852,9.631369290466028,8.588965239191708,8.024298518460691,7.045932550053212,135.02507813054837,0.0
2021_Sep_01_SR-3501_SN19387Q4__00634.sed,8.164518675055536,8.709701141224409,8.407860888488147,8.607236829937971,9.340429893007599,9.028758160041999,8.03549619233017,7.509734426624675,6.574411514951011,127.66922578809448,5.0
2255,8.557563417903157,9.087757502070277,8.756674627677011,8.98804222871201,9.73706585401074,9.432311419686126,8.46842706643311,7.89033146800973,6.9240440575588424,132.23721451646782,9.0
1452,7.939040196698746,8.320206036894529,7.864945797995473,7.992595620822852,8.611125802409774,8.416424797040982,7.930466756347354,7.297437662426698,6.4043965478348515,117.16487040808236,2.0
1179,7.099326506011905,7.570997877996823,7.3378873056812335,7.530195219681136,8.148237078743673,7.88357991043017,7.016998036168254,6.516328108457868,5.694700143038265,111.8316325627346,7.0
3745,6.601182127670673,7.043293906084356,6.813048932863916,6.9614138253617135,7.553016322421737,7.215073226694502,6.378865599999142,5.923194095545174,5.17132889136416,104.9430910223047,8.0
2021_Aug_30_SR-3501_SN19387Q4__00016.sed,7.984697119340073,8.512657626027485,8.251097885458961,8.48651663151656,9.183451107072198,8.86913486884006,7.8863354815079845,7.309865401669303,6.366941078588778,126.33051910411433,1.0
2444,8.671728320832651,9.229851474269843,8.910544911497496,9.158757878815312,9.927251357423089,9.612578988610347,8.569845910313477,8.006299432310188,7.02906777593502,134.83139174238428,9.0
aug_0.0_ec5cc639,8.689912756858487,9.250944178619767,8.931967630810595,9.180357821113558,9.951847494132897,9.633567056983125,8.588447714795903,8.023436706505507,7.044197641553622,135.15411635370106,0.0
aug_0.0_c7ade36b,8.53898476732562,9.083818162041007,8.771525800516464,9.018032645525166,9.776867776497559,9.472615356973865,8.449398320116371,7.894220023760879,6.931765221441659,132.67618462857155,0.0
336,5.881873126784912,6.291027444702724,6.096280038561966,6.19799647199641,6.660715746047654,6.49149539565499,5.831625610509792,5.440015991073164,4.763626492524655,92.64969332557928,9.0
2950,5.4038340866430685,5.597301487250613,5.2736432301750575,5.280201666924629,5.672892235910716,5.571356882224713,5.4561934939774615,4.887489764780715,4.217435532263738,78.2751508906642,8.0
aug_mixup_7.0_558205,8.338971314360691,8.88302302938563,8.587276718069875,8.824788655624417,9.561459341411084,9.240170027881,8.227566277288117,7.662164106618152,6.707098901733726,130.58540810996527,7.0
aug_1.0_25a3e357,8.31207631277242,8.873172069712776,8.589419725502253,8.831192909025017,9.592922103525929,9.236001556070159,8.202547154684904,7.636904769256961,6.6595309918397865,130.99586721750592,1.0
4204,7.807191375267802,8.337773007948655,8.05307936260792,8.260629665759154,8.969093353663151,8.629683001506386,7.648707927892241,7.124088469621486,6.250554879056322,122.91532165732627,8.0
5133,8.625659405816899,9.183405394149013,8.866934805738016,9.113121803029523,9.879295150604982,9.560833498329075,8.520685227335633,7.958695318003003,6.986697402784883,134.22133112044307,9.0
aug_5.0_d6baa82a,8.220172499580318,8.790411959347306,8.495041940563343,8.70057439803238,9.45041265350859,9.103738664640105,8.092034911444081,7.563644530363786,6.619597719092464,129.0006717128863,5.0
aug_4.0_8950c9c6,8.673048749222168,9.234304600804089,8.91777605376727,9.16759147113714,9.938997495571908,9.61828612033675,8.571972591458001,8.0064740032584,7.026194630186663,135.00429837997683,4.0
1935,8.067733321650858,8.589102984230063,8.29919798292246,8.52555718860233,9.239892510968577,8.921731388684321,7.93962166553617,7.394868861774829,6.473829876034932,126.3420970118309,2.0
2848,8.481672549043541,9.020047657588862,8.69943582086744,8.926315950102662,9.677788210793658,9.35165701669401,8.378508603987699,7.792098298751772,6.823237951449078,131.7068905535948,7.0
2021_Sep_01_SR-3501_SN19387Q4__00687.sed,8.427307274380139,9.003437408314783,8.709755383403321,8.955265036998536,9.732272928580366,9.371354997954178,8.316330472002283,7.769931925765558,6.789182610430776,132.3346160751865,5.0
aug_1.0_54e7fe87,5.071093385232689,5.512043819307575,5.280636592953531,5.362687023617752,5.88384419901268,5.48338438478616,4.762356036289855,4.365454283435162,3.753832257644066,83.61242401773234,1.0
567,5.952722432464036,6.380971803872185,6.114546840901507,6.26763496330926,6.77456257877761,6.565017597630339,5.890913042311665,5.472483513994517,4.7694011712250655,93.414754389915,2.0
4749,8.525184234544025,9.079518827614454,8.772170683968135,9.015541421022375,9.770906107632293,9.454304515533963,8.424871966972924,7.863294362191892,6.897011991755944,132.89988692746093,9.0
2021_Aug_30_SR-3501_SN19387Q4__00069.sed,8.256907188985313,8.81656691015931,8.536527708713855,8.774152268440075,9.525298269896918,9.171920695276036,8.146546757333924,7.5783542376514745,6.611094250655118,130.25629086066243,1.0
2021_Aug_31_SR-3501_SN19387Q4__00556.sed,8.512022587500342,9.080284195585435,8.777080641919353,9.02797161347144,9.807547835447082,9.45607256275743,8.401655368743004,7.8436078006735475,6.865827090212043,133.19530311309376,3.0
2021_Sep_01_SR-3501_SN19387Q4__00354.sed,8.681006971629998,9.242742045921297,8.92489801254921,9.175980436347633,9.947976246492026,9.62789537654673,8.579388576029352,8.015461676385222,7.034483511948269,135.10440489718573,4.0
aug_4.0_31b6c37a,8.664213973430059,9.227655168593454,8.911371459227258,9.158269404459842,9.930037786643863,9.605259521417507,8.559727901720931,7.9984179722353685,7.022507472530504,134.86016048320258,4.0
3894,8.396169041700848,8.884047703976895,8.524698086191856,8.732885291025184,9.45808653253437,9.161826947314044,8.305778804628774,7.70253823976721,6.754429774702544,128.67371036539737,2.0
2215,8.465631026084575,8.977134575335239,8.62723278448526,8.83734949251905,9.581877032080104,9.259968366157057,8.355380344066578,7.759591546122895,6.806015536884697,130.40030047444566,2.0
2021_Sep_01_SR-3501_SN19387Q4__00438.sed,8.289318365913203,8.859821166224162,8.571652648665456,8.793133966583497,9.549695536287164,9.19336746810459,8.171924773910732,7.620186635657012,6.662045496387755,130.21775143874243,5.0
aug_mixup_9.0_772322,8.037855471781057,8.498595331748774,8.164017016059306,8.355021036960649,9.030995489675842,8.81624449415261,8.008208362295715,7.5014536519360915,6.57428021602001,122.62121552791655,9.0
3985,7.098052738087162,7.503742344715517,7.200758848478953,7.33280363950646,7.9604103590947695,7.640210518937781,6.926136841198302,6.379270085200997,5.565421799404415,109.37375503922594,8.0
279,1.9932581695409706,2.3143807798093525,2.1553079673987123,2.1556961125417375,2.309617145202886,2.309238282487399,1.9225467708534858,1.827304788704351,1.8346767560400663,32.81790637074592,2.0
2021_Sep_01_SR-3501_SN19387Q4__00242.sed,8.66921026647952,9.23191314524616,8.915917617800122,9.165708249983652,9.937943448708385,9.614225722502056,8.566342810393419,8.003505101146825,7.0248374720618365,134.96223132309217,4.0
5314,8.470658546652245,9.021187462600265,8.717178773062212,8.957236418432572,9.708946693468793,9.386799440440573,8.361475252707235,7.7985451705684135,6.836520560927579,132.2589627205305,7.0
aug_4.0_f1fae6ba,8.679014228063698,9.24098671544168,8.923096624235932,9.174071236070535,9.946401524621008,9.62601638980707,8.577464782215063,8.013502838243646,7.031893690460738,135.0813701319676,4.0
1253,7.884159101208449,8.403201677702786,8.107749060045384,8.31971734138689,9.029175359807502,8.702191703663736,7.726871160515361,7.214484695868282,6.336158957327352,123.29120216700241,8.0
aug_0.0_94795a09,8.539433611526693,9.08441653547477,8.771437146678103,9.018222698437452,9.776896263516988,9.472452361261315,8.449532512244302,7.894848288112874,6.931870670809494,132.67993392059128,0.0
2021_Sep_01_SR-3501_SN19387Q4__00621.sed,8.133853991765012,8.662817546625742,8.360246673425475,8.561203661695838,9.28520659590584,8.990049497038388,8.005611661103737,7.482526261036559,6.5506227669316806,126.96220793009562,5.0
2021_Sep_01_SR-3501_SN19387Q4__00069.sed,8.680260279148523,9.239322810183388,8.920296010274484,9.167742688101924,9.937521474319844,9.620951853161877,8.578078511391022,8.013706656948532,7.03604543866128,134.97934874001413,4.0
aug_mixup_0.0_413290,8.689503707986427,9.246621141501935,8.926771889453871,9.175792603519344,9.945602393302465,9.632434898190363,8.589753959497397,8.025220253032401,7.046850178240936,135.04876198386927,0.0
643,7.328189961066383,7.6925679129074656,7.297678778891542,7.403819622879183,8.004350896600599,7.883293111642897,7.378748078853168,6.790619922832877,5.87085188073753,109.10609645574911,7.0
2021_Aug_31_SR-3501_SN19387Q4__00555.sed,8.491594488222887,9.060813573920452,8.759881126114358,9.008730776659997,9.788002334713674,9.432557952015518,8.379426058533499,7.822422341821677,6.848044234416227,132.94217526216204,3.0
1836,8.67331948604771,9.230357413008939,8.912892672832957,9.160730221567192,9.928817046149362,9.614781598793314,8.57261047821959,8.007077035652692,7.02845076835922,134.88016057950875,9.0
aug_6.0_df48cd76,7.021783610161954,7.5756716657665155,7.370075996831467,7.545223471137604,8.227937963682837,7.7933147558018,6.845468454528457,6.30996804986148,5.457745538820127,114.35032443344758,6.0
aug_4.0_91d31056,8.575917287924915,9.126041554228589,8.810911924059585,9.05752887167045,9.818251869093945,9.511061981208584,8.482787976642497,7.926589614000364,6.960404090687804,133.28216540658678,4.0
2021_Sep_01_SR-3501_SN19387Q4__00517.sed,8.103489603764116,8.628939573421976,8.324085716541452,8.523273072665795,9.256104421290381,8.943971346261801,7.980572041840688,7.424388393591259,6.494020335292989,126.59160523269179,5.0
2248,8.67604929395426,9.23469074583932,8.915030990877417,9.16197949424329,9.930841395857648,9.611292546856207,8.574631030278223,8.006976779348875,7.026706827578191,134.90752282909727,9.0
2021_Sep_01_SR-3501_SN19387Q4__00465.sed,8.40968687403515,8.98211036818822,8.69089944673087,8.933662751053948,9.707810532421819,9.346892194457839,8.300027324659679,7.743735174120581,6.764989934570611,132.06906876943623,5.0
2408,6.8662331906879315,7.327497273775647,7.0739715612164185,7.260046045290091,7.8705975824709,7.615121550013006,6.775144747959504,6.313794917665835,5.533120600888999,107.50361925241619,2.0
2289,7.119241885701685,7.589213873269881,7.34152504743509,7.534865044996506,8.163791391176074,7.900866587617584,7.036395798734195,6.549249661931682,5.727755122977479,111.66817680994873,7.0
aug_mixup_9.0_398092,8.638206831977477,9.19190755246958,8.873961386701115,9.12040968254589,9.885662104203158,9.570858342759724,8.53334167908516,7.9722550223193505,6.998949132596111,134.283605081254,9.0
2021_Aug_31_SR-3501_SN19387Q4__00802.sed,8.535124883003872,9.101102192103879,8.792256247412878,9.04733314549505,9.8277076349077,9.48774066153171,8.429549974138112,7.868898656636425,6.878094258170521,133.4999453662277,3.0
2394,8.339773536640822,8.882868924052286,8.581853242442667,8.816120108507153,9.557819728780975,9.232917213547264,8.220945907365671,7.664492641858885,6.7176360770231645,130.36311840573842,2.0
